ts,side,usd_notional,cascade
2026-06-09 14:47:51.414,sell,60.86,0
2026-06-09 14:47:51.442,sell,60.86,0
2026-06-09 14:47:51.451,sell,852.07,0
2026-06-09 14:47:51.471,sell,365.18,0
2026-06-09 14:47:51.472,sell,669.5,0
2026-06-09 14:47:51.565,sell,486.9,0
2026-06-09 14:47:51.574,sell,121.72,0
2026-06-09 14:47:51.625,sell,243.45,0
2026-06-09 14:47:51.632,sell,973.8,0
2026-06-09 14:47:51.635,sell,60.86,0
2026-06-09 14:47:51.656,sell,243.45,0
2026-06-09 14:47:51.684,sell,304.31,0
2026-06-09 14:47:51.687,sell,486.9,0
2026-06-09 14:47:51.704,sell,121.72,0
2026-06-09 14:47:51.777,sell,2677.94,0
2026-06-09 14:47:51.794,sell,18622.55,0
2026-06-09 14:47:51.806,sell,60.86,0
2026-06-09 14:47:51.817,sell,3894.85,0
2026-06-09 14:47:51.823,sell,365.16,0
2026-06-09 14:47:51.837,sell,60.86,0
2026-06-09 14:47:51.884,sell,60.86,0
2026-06-09 14:47:51.899,sell,121.72,0
2026-06-09 14:47:51.925,sell,60.86,0
2026-06-09 14:47:51.997,sell,23980.42,0
2026-06-09 14:47:52.006,sell,121.71,0
2026-06-09 14:47:52.009,sell,60.86,0
2026-06-09 14:47:52.014,sell,486.9,0
2026-06-09 14:47:52.051,sell,304.31,0
2026-06-09 14:47:52.057,sell,60.86,0
2026-06-09 14:47:54.636,sell,60.87,0
2026-06-09 14:47:55.826,sell,60.85,0
2026-06-09 14:47:55.834,sell,60.84,0
2026-06-09 14:47:56.147,sell,121.67,0
2026-06-09 14:47:56.162,sell,608.4,0
2026-06-09 14:47:56.309,sell,60.83,0
2026-06-09 14:47:56.486,sell,304.2,0
2026-06-09 14:47:56.487,sell,304.2,0
2026-06-09 14:47:56.501,sell,2494.28,0
2026-06-09 14:47:56.528,sell,60.83,0
2026-06-09 14:47:56.577,sell,2007.47,0
2026-06-09 14:47:56.757,sell,27134.19,0
2026-06-09 14:47:56.803,sell,85416.41,0
2026-06-09 14:47:56.838,sell,13383.66,0
2026-06-09 14:47:56.857,sell,243.33,0
2026-06-09 14:47:56.900,sell,243.33,0
2026-06-09 14:47:56.921,sell,2372.79,0
2026-06-09 14:47:56.951,sell,52740.3,0
2026-06-09 14:47:56.960,sell,2372.72,0
2026-06-09 14:47:56.969,sell,60.83,0
2026-06-09 14:47:57.634,sell,3041.42,0
2026-06-09 14:47:57.797,sell,6083,0
2026-06-09 14:52:06.688,sell,7628.88,0
2026-06-09 14:59:12.752,buy,185.25,0
2026-06-09 14:59:44.620,buy,988.47,0
2026-06-09 14:59:44.938,buy,5746.31,0
2026-06-09 14:59:46.327,buy,4510.69,0
2026-06-09 15:08:01.373,buy,371.04,0
2026-06-09 15:09:36.515,buy,371.53,0
2026-06-09 15:09:36.712,buy,1238.4,0
2026-06-09 15:09:36.716,buy,3467.56,0
2026-06-09 15:09:50.660,buy,61.95,0
2026-06-09 15:09:56.534,buy,371.79,0
2026-06-09 15:14:19.420,buy,16302.5,0
2026-06-09 15:14:19.748,buy,7004.23,0
2026-06-09 15:14:19.817,buy,1053.71,0
2026-06-09 15:15:02.583,buy,4458.12,0
2026-06-09 15:27:18.476,sell,610.38,0
2026-06-09 15:27:18.665,sell,3967.37,0
2026-06-09 15:27:19.002,sell,54938.07,0
2026-06-09 15:27:19.418,sell,2807.55,0
2026-06-09 15:27:19.512,sell,366.18,0
2026-06-09 15:27:19.540,sell,427.22,0
2026-06-09 15:27:19.583,sell,183.1,0
2026-06-09 15:28:51.325,sell,61.02,0
2026-06-09 15:28:53.386,sell,1830.69,0
2026-06-09 15:29:07.549,sell,3660.64,0
2026-06-09 15:29:08.750,sell,8661.66,0
2026-06-09 15:29:09.864,sell,23603.4,0
2026-06-09 15:31:35.137,sell,487.72,0
2026-06-09 15:31:35.720,sell,731.57,0
2026-06-09 15:31:35.738,sell,121.93,0
2026-06-09 15:31:35.762,sell,1767.98,0
2026-06-09 15:32:34.561,sell,609.52,0
2026-06-09 15:32:34.601,sell,119225.63,0
2026-06-09 15:32:34.909,sell,2681.8,0
2026-06-09 15:32:50.189,sell,2986.13,0
2026-06-09 15:32:52.383,sell,60.92,0
2026-06-09 15:32:52.766,sell,182.75,0
2026-06-09 15:33:02.241,sell,243.64,0
2026-06-09 15:33:05.189,sell,60.92,0
2026-06-09 15:35:31.983,sell,487.96,0
2026-06-09 15:38:03.276,sell,17186.69,0
2026-06-09 15:38:10.380,sell,365.53,0
2026-06-09 15:38:18.700,sell,121.78,0
2026-06-09 15:38:25.586,sell,547.98,0
2026-06-09 15:45:51.143,sell,121.86,0
2026-06-09 15:55:16.429,sell,5660.33,0
2026-06-09 15:55:16.578,sell,121.72,0
2026-06-09 15:55:18.967,sell,60.84,0
2026-06-09 15:55:26.454,sell,425.81,0
2026-06-09 15:55:26.510,sell,20924.18,0
2026-06-09 15:55:26.583,sell,8577.44,0
2026-06-09 15:55:26.927,sell,1581.92,0
2026-06-09 15:55:28.787,sell,364.95,0
2026-06-09 15:55:37.964,sell,121.61,0
2026-06-09 15:55:37.965,sell,8512.46,0
2026-06-09 15:55:38.000,sell,304.07,0
2026-06-09 15:55:38.036,sell,364.93,0
2026-06-09 15:55:38.104,sell,972.73,0
2026-06-09 15:55:38.171,sell,304.09,0
2026-06-09 15:55:38.238,sell,8636.07,0
2026-06-09 15:55:38.287,sell,425.59,0
2026-06-09 15:55:38.323,sell,668.82,0
2026-06-09 15:55:38.330,sell,60821.5,0
2026-06-09 15:55:38.333,sell,7599.73,0
2026-06-09 15:55:38.363,sell,182.45,0
2026-06-09 15:55:38.376,sell,243.23,0
2026-06-09 15:55:38.524,sell,60.82,0
2026-06-09 15:55:38.568,sell,1824.22,0
2026-06-09 15:55:38.600,sell,60.82,0
2026-06-09 15:55:38.664,sell,1216.05,0
2026-06-09 15:55:38.705,sell,607.94,0
2026-06-09 15:55:38.715,sell,486.49,0
2026-06-09 15:55:38.731,sell,15502.32,0
2026-06-09 15:55:38.822,sell,243.17,0
2026-06-09 15:55:38.858,sell,6506.89,0
2026-06-09 15:55:38.865,sell,2857.79,0
2026-06-09 15:55:39.211,sell,243.13,0
2026-06-09 15:55:39.238,sell,1580.53,0
2026-06-09 15:55:39.315,sell,60.78,0
2026-06-09 15:55:39.349,sell,547.03,0
2026-06-09 15:55:39.359,sell,7354.72,0
2026-06-09 15:55:39.511,sell,182.35,0
2026-06-09 15:55:39.548,sell,121.58,0
2026-06-09 15:55:39.699,sell,1458.88,0
2026-06-09 15:55:39.752,sell,243.14,0
2026-06-09 15:55:39.916,sell,425.48,0
2026-06-09 15:55:40.040,sell,60.78,0
2026-06-09 15:55:40.070,sell,486.3,0
2026-06-09 15:56:50.258,sell,182.33,0
2026-06-09 15:56:50.368,sell,425.44,0
2026-06-09 15:56:50.502,sell,911.67,0
2026-06-09 15:56:50.613,sell,911.85,0
2026-06-09 15:56:50.734,sell,243.12,0
2026-06-09 15:56:51.328,sell,425.44,0
2026-06-09 15:56:51.608,sell,3707.32,0
2026-06-09 15:56:51.723,sell,607.77,0
2026-06-09 15:56:52.515,sell,182.32,0
2026-06-09 15:56:53.186,sell,1033.01,0
2026-06-09 15:56:53.351,sell,1823.12,0
2026-06-09 15:56:53.426,sell,3889.05,0
2026-06-09 15:56:53.434,sell,1215.4,0
2026-06-09 15:56:53.498,sell,1579.99,0
2026-06-09 15:56:53.542,sell,182.3,0
2026-06-09 15:56:54.044,sell,1883.36,0
2026-06-09 15:56:54.264,sell,972.23,0
2026-06-09 15:56:54.265,sell,425.36,0
2026-06-09 15:56:54.333,sell,7899.36,0
2026-06-09 15:56:54.366,sell,5407.69,0
2026-06-09 15:56:54.594,sell,911.25,0
2026-06-09 15:56:54.687,sell,243,0
2026-06-09 15:56:54.732,sell,486.09,0
2026-06-09 15:56:54.766,sell,243.01,0
2026-06-09 15:56:54.853,sell,3462.54,0
2026-06-09 15:56:54.907,sell,2186.96,0
2026-06-09 15:56:54.921,sell,3281.07,0
2026-06-09 15:56:56.276,sell,39543.56,0
2026-06-09 15:56:56.381,sell,5041.94,0
2026-06-09 15:56:56.446,sell,303.69,0
2026-06-09 15:56:56.497,sell,6985.61,0
2026-06-09 15:56:56.593,sell,1214.77,0
2026-06-09 15:56:56.878,sell,60.74,0
2026-06-09 15:56:56.934,sell,1882.96,0
2026-06-09 15:57:01.403,sell,121.47,0
2026-06-09 15:57:10.321,sell,1336.08,0
2026-06-09 15:57:10.408,sell,10323.95,0
2026-06-09 15:57:10.505,sell,850.24,0
2026-06-09 15:57:11.177,sell,60.72,0
2026-06-09 15:57:11.438,sell,121.44,0
2026-06-09 15:57:11.608,sell,303.63,0
2026-06-09 15:57:11.763,sell,18217.68,0
2026-06-09 15:57:13.684,sell,81119.52,0
2026-06-09 15:57:13.903,sell,121.43,0
2026-06-09 15:57:15.146,sell,60.72,0
2026-06-09 15:57:15.902,sell,39586.31,0
2026-06-09 15:57:16.281,sell,10321.5,0
2026-06-09 15:57:16.434,sell,546.41,0
2026-06-09 15:57:16.458,sell,182.13,0
2026-06-09 15:57:16.602,sell,546.41,0
2026-06-09 15:57:16.849,sell,1153.47,0
2026-06-09 15:57:16.965,sell,3885.29,0
2026-06-09 15:57:17.053,sell,1274.81,0
2026-06-09 15:57:17.165,sell,667.76,0
2026-06-09 15:57:17.861,sell,2428.2,0
2026-06-09 16:02:44.653,sell,243.15,0
2026-06-09 16:04:02.632,sell,60.75,0
2026-06-09 16:04:30.687,sell,2185.67,0
2026-06-09 16:05:00.997,sell,8134.6,0
2026-06-09 16:05:01.228,sell,8195.77,0
2026-06-09 16:05:04.172,sell,60.7,0
2026-06-09 16:05:04.218,sell,303.44,0
2026-06-09 16:05:04.243,sell,424.85,0
2026-06-09 16:05:04.251,sell,2124.38,0
2026-06-09 16:05:04.267,sell,121.4,0
2026-06-09 16:05:04.288,sell,303.5,0
2026-06-09 16:05:04.341,sell,1213.83,0
2026-06-09 16:05:04.533,sell,9833.5,0
2026-06-09 16:05:04.557,sell,667.56,0
2026-06-09 16:05:04.580,sell,5887.88,0
2026-06-09 16:05:04.634,sell,242.76,0
2026-06-09 16:05:04.650,sell,242.78,0
2026-06-09 16:05:04.895,sell,2063.8,0
2026-06-09 16:05:04.922,sell,121.38,0
2026-06-09 16:05:04.973,sell,60.69,0
2026-06-09 16:05:05.010,sell,303.47,0
2026-06-09 16:05:05.443,sell,1213.68,0
2026-06-09 16:05:05.648,sell,22575.01,0
2026-06-09 16:05:05.746,sell,35014.61,0
2026-06-09 16:05:06.117,sell,1213.59,0
2026-06-09 16:05:06.774,sell,242.72,0
2026-06-09 16:05:07.292,sell,10374.59,0
2026-06-09 16:05:07.548,sell,242.68,0
2026-06-09 16:05:07.941,sell,2790.91,0
2026-06-09 16:05:17.257,sell,5884.7,0
2026-06-09 16:05:17.310,sell,303.31,0
2026-06-09 16:05:17.912,sell,121.33,0
2026-06-09 16:05:18.287,sell,181.97,0
2026-06-09 16:05:18.369,sell,424.6,0
2026-06-09 16:05:18.408,sell,121.32,0
2026-06-09 16:05:18.502,sell,2426.36,0
2026-06-09 16:05:19.096,sell,3032.86,0
2026-06-09 16:05:19.569,sell,1758.97,0
2026-06-09 16:05:47.274,sell,970.54,0
2026-06-09 16:05:52.429,sell,485.19,0
2026-06-09 16:06:12.576,sell,216805.16,0
2026-06-09 16:06:12.643,sell,60.65,0
2026-06-09 16:06:12.644,sell,60.64,0
2026-06-09 16:06:12.818,sell,242.59,0
2026-06-09 16:06:14.213,sell,19165.4,0
2026-06-09 16:06:14.287,sell,181.93,0
2026-06-09 16:06:14.328,sell,2728.51,0
2026-06-09 16:06:14.474,sell,121.28,0
2026-06-09 16:06:14.666,sell,1455.4,0
2026-06-09 16:06:14.687,sell,1030.92,0
2026-06-09 16:06:14.807,sell,181.9,0
2026-06-09 16:06:14.851,sell,60.63,0
2026-06-09 16:06:14.895,sell,11885.09,0
2026-06-09 16:06:15.010,sell,42450.03,0
2026-06-09 16:06:19.208,sell,60.63,0
2026-06-09 16:06:19.365,sell,121.26,0
2026-06-09 16:06:29.222,sell,60.63,0
2026-06-09 16:06:29.531,sell,28859.5,0
2026-06-09 16:06:29.555,sell,3031.41,0
2026-06-09 16:06:30.372,sell,4910.73,0
2026-06-09 16:06:32.074,sell,1212.52,0
2026-06-09 16:06:32.292,sell,12124.72,0
2026-06-09 16:06:32.692,sell,303.12,0
2026-06-09 16:06:33.158,sell,60.62,0
2026-06-09 16:06:33.229,sell,9698.54,0
2026-06-09 16:06:33.261,sell,242.47,0
2026-06-09 16:06:33.504,sell,121.24,0
2026-06-09 16:06:33.527,sell,303.11,0
2026-06-09 16:06:33.594,sell,4304.13,0
2026-06-09 16:08:57.458,sell,4424.66,0
2026-06-09 16:08:57.658,sell,969.79,0
2026-06-09 16:08:57.792,sell,3697.29,0
2026-06-09 16:08:57.930,sell,484.89,0
2026-06-09 16:08:58.161,sell,44615,0
2026-06-09 16:09:34.771,sell,121.23,0
2026-06-09 16:09:34.827,sell,1212.22,0
2026-06-09 16:19:18.266,sell,121.2,0
2026-06-09 16:19:18.401,sell,121.2,0
2026-06-09 16:19:18.536,sell,969.57,0
2026-06-09 16:19:18.591,sell,1272.61,0
2026-06-09 16:19:18.639,sell,76170.55,0
2026-06-09 16:19:18.698,sell,787.77,0
2026-06-09 16:19:18.773,sell,302.99,0
2026-06-09 16:19:18.996,sell,666.45,0
2026-06-09 16:19:19.472,sell,60.59,0
2026-06-09 16:19:19.599,sell,6059.43,0
2026-06-09 16:19:19.691,sell,60588.4,0
2026-06-09 16:19:19.753,sell,1756.99,0
2026-06-09 16:19:19.890,sell,22357.67,0
2026-06-09 16:19:19.927,sell,60.59,0
2026-06-09 16:19:19.963,sell,181.78,0
2026-06-09 16:19:20.325,sell,1090.4,0
2026-06-09 16:19:20.359,sell,1575.1,0
2026-06-09 16:19:20.479,sell,60.59,0
2026-06-09 16:19:20.490,sell,484.56,0
2026-06-09 16:19:20.519,sell,2665.44,0
2026-06-09 16:19:20.747,sell,848.17,0
2026-06-09 16:19:20.791,sell,18777.2,0
2026-06-09 16:19:20.946,sell,4058.93,0
2026-06-09 16:19:20.951,sell,60.58,0
2026-06-09 16:19:21.047,sell,848.02,0
2026-06-09 16:19:21.078,sell,60.58,0
2026-06-09 16:19:21.188,sell,1938.69,0
2026-06-09 16:19:42.213,sell,847.96,0
2026-06-09 16:19:42.678,sell,1332.52,0
2026-06-09 16:19:43.358,sell,4966.46,0
2026-06-09 16:19:43.386,sell,2907.16,0
2026-06-09 16:19:43.450,sell,121.13,0
2026-06-09 16:19:43.555,sell,60.56,0
2026-06-09 16:19:43.564,sell,121.13,0
2026-06-09 16:19:43.793,sell,787.36,0
2026-06-09 16:19:43.982,sell,6056.77,0
2026-06-09 16:19:44.049,sell,60.56,0
2026-06-09 16:19:44.117,sell,9085.36,0
2026-06-09 16:19:48.353,sell,545.08,0
2026-06-09 16:19:58.165,sell,847.79,0
2026-06-09 16:19:58.218,sell,121.12,0
2026-06-09 16:19:58.537,sell,181.67,0
2026-06-09 16:19:58.779,sell,787.27,0
2026-06-09 16:19:58.874,sell,908.39,0
2026-06-09 16:19:59.886,sell,363.31,0
2026-06-09 16:20:00.320,sell,423.85,0
2026-06-09 16:20:00.856,sell,1150.47,0
2026-06-09 16:20:10.201,sell,908.19,0
2026-06-09 16:20:10.528,sell,121.09,0
2026-06-09 16:20:13.356,sell,666,0
2026-06-09 16:20:14.463,sell,64236.87,0
2026-06-09 16:20:14.483,sell,423.8,0
2026-06-09 16:20:14.724,sell,908.1,0
2026-06-09 16:20:15.292,sell,605.35,0
2026-06-09 16:20:15.402,sell,605.35,0
2026-06-09 16:20:15.461,sell,363.19,0
2026-06-09 16:20:15.588,sell,1029.07,0
2026-06-09 16:20:15.598,sell,1573.83,0
2026-06-09 16:20:15.907,sell,9321.97,0
2026-06-09 16:20:19.500,sell,3329.22,0
2026-06-09 16:20:21.311,sell,2421.19,0
2026-06-09 16:20:21.331,sell,54475.83,0
2026-06-09 16:20:21.459,sell,2723.82,0
2026-06-09 16:20:21.897,sell,181.59,0
2026-06-09 16:26:58.427,sell,727.13,0
2026-06-09 16:32:33.650,buy,61.37,0
2026-06-09 16:32:33.889,buy,245.62,0
2026-06-09 16:36:22.584,buy,1415.13,0
2026-06-09 16:36:27.342,buy,4431.18,0
2026-06-09 16:36:27.433,buy,1354.07,0
2026-06-09 16:36:27.462,buy,1169.46,0
2026-06-09 16:36:27.809,buy,615.38,0
2026-06-09 16:36:27.850,buy,923.08,0
2026-06-09 16:36:27.888,buy,246.15,0
2026-06-09 16:36:34.139,buy,4739.56,0
2026-06-09 16:36:34.598,buy,184.66,0
2026-06-09 16:36:34.642,buy,33304.45,0
2026-06-09 16:36:43.940,buy,738.86,0
2026-06-09 16:36:46.355,buy,246.29,0
2026-06-09 16:36:47.226,buy,61.59,0
2026-06-09 16:36:47.729,buy,615.86,0
2026-06-09 16:36:47.852,buy,1293.33,0
2026-06-09 16:36:54.309,buy,5235.75,0
2026-06-09 16:36:54.979,buy,5050.86,0
2026-06-09 16:38:12.320,sell,121.43,0
2026-06-09 16:38:13.067,sell,181.98,0
2026-06-09 16:38:13.260,sell,181.97,0
2026-06-09 16:38:13.433,sell,16744.98,0
2026-06-09 16:38:13.525,sell,91534.58,0
2026-06-09 16:38:13.531,sell,11405.45,0
2026-06-09 16:38:13.583,sell,14497.09,0
2026-06-09 16:38:13.770,sell,22509.24,0
2026-06-09 16:38:14.075,sell,12127.5,0
2026-06-09 16:38:14.114,sell,1152.17,0
2026-06-09 16:38:14.144,sell,2607.17,0
2026-06-09 16:38:17.451,sell,121.23,0
2026-06-09 16:38:17.481,sell,484.97,0
2026-06-09 16:38:17.517,sell,12363.91,0
2026-06-09 16:38:17.893,sell,60.6,0
2026-06-09 16:38:46.839,sell,623564.49,0
2026-06-09 16:38:47.507,sell,605.73,0
2026-06-09 16:38:47.658,sell,2664.95,0
2026-06-09 16:39:00.771,sell,181.76,0
2026-06-09 16:39:07.270,sell,60.53,0
2026-06-09 16:39:07.523,sell,121.05,0
2026-06-09 16:39:07.611,sell,1936.84,0
2026-06-09 16:39:07.720,sell,6597.39,0
2026-06-09 16:39:07.861,sell,4660.49,0
2026-06-09 16:39:07.881,sell,11141.48,0
2026-06-09 16:39:08.114,sell,665.8,0
2026-06-09 16:39:09.990,sell,60.52,0
2026-06-09 16:39:44.223,sell,10408.89,0
2026-06-09 16:39:44.497,sell,2482.14,0
2026-06-09 16:39:44.513,sell,2178.48,0
2026-06-09 16:39:44.595,sell,60.52,0
2026-06-09 16:39:44.788,sell,1694.44,0
2026-06-09 16:39:44.864,sell,1089.3,0
2026-06-09 16:39:44.879,sell,968.24,0
2026-06-09 16:39:44.910,sell,1391.91,0
2026-06-09 16:39:45.009,sell,60.52,0
2026-06-09 16:39:45.023,sell,3025.84,0
2026-06-09 16:39:45.100,sell,9437.69,0
2026-06-09 16:39:45.115,sell,120.99,0
2026-06-09 16:39:45.155,sell,846.91,0
2026-06-09 16:39:45.170,sell,60.49,0
2026-06-09 16:39:45.185,sell,604.93,0
2026-06-09 16:39:45.258,sell,181.51,0
2026-06-09 16:39:45.281,sell,45551.3,0
2026-06-09 16:39:45.374,sell,1512.4,0
2026-06-09 16:39:45.490,sell,241.94,0
2026-06-09 16:39:45.510,sell,121,0
2026-06-09 16:39:45.640,sell,1149.37,0
2026-06-09 16:39:45.689,sell,605.1,0
2026-06-09 16:39:45.764,sell,2419.25,0
2026-06-09 16:39:45.871,sell,120.98,0
2026-06-09 16:39:45.885,sell,302.55,0
2026-06-09 16:39:45.936,sell,3508.86,0
2026-06-09 16:39:45.942,sell,241.95,0
2026-06-09 16:39:45.962,sell,363.02,0
2026-06-09 16:39:46.103,sell,1209.51,0
2026-06-09 16:39:46.250,sell,60.48,0
2026-06-09 16:39:46.291,sell,120.95,0
2026-06-09 16:39:46.377,sell,181.43,0
2026-06-09 16:39:46.402,sell,274861.15,0
2026-06-09 16:39:46.681,sell,1632.87,0
2026-06-09 16:39:46.854,sell,1028.2,0
2026-06-09 16:39:47.306,sell,846.56,0
2026-06-09 16:39:47.378,sell,1935.08,0
2026-06-09 16:39:47.383,sell,1148.94,0
2026-06-09 16:39:47.422,sell,2660.76,0
2026-06-09 16:39:47.426,sell,907.03,0
2026-06-09 16:39:47.693,sell,665.16,0
2026-06-09 16:39:48.121,sell,15662.25,0
2026-06-09 16:39:48.307,sell,1088.43,0
2026-06-09 16:39:56.448,sell,302.44,0
2026-06-09 16:40:05.264,sell,483.74,0
2026-06-09 16:40:05.348,sell,30235.5,0
2026-06-09 16:40:05.397,sell,181.42,0
2026-06-09 16:40:06.433,sell,2962.51,0
2026-06-09 16:40:06.480,sell,967.33,0
2026-06-09 16:40:06.581,sell,483.71,0
2026-06-09 16:40:06.637,sell,302.31,0
2026-06-09 16:43:53.376,buy,552.85,0
2026-06-09 16:43:55.038,buy,1474.48,0
2026-06-09 16:43:55.333,buy,61.44,0
2026-06-09 16:43:58.138,buy,368.71,0
2026-06-09 16:43:58.288,buy,2027.91,0
2026-06-09 16:44:00.183,buy,8421.23,0
2026-06-09 16:44:54.516,buy,676.8,0
2026-06-09 16:44:55.193,buy,430.73,0
2026-06-09 16:45:20.279,buy,5051.68,0
2026-06-09 16:45:20.528,buy,1108.98,0
2026-06-09 16:45:20.805,buy,862.43,0
2026-06-09 16:45:21.021,buy,12630.05,0
2026-06-09 16:45:21.094,buy,10166,0
2026-06-09 16:45:21.417,buy,2958.17,0
2026-06-09 16:45:21.442,buy,308.17,0
2026-06-09 16:45:21.910,buy,369.73,0
2026-06-09 16:45:22.890,buy,4623.4,0
2026-06-09 16:45:25.416,buy,1233.14,0
2026-06-09 16:45:25.686,buy,61.65,0
2026-06-09 16:45:25.734,buy,15412.67,0
2026-06-09 16:45:33.142,buy,431.71,0
2026-06-09 16:45:33.184,buy,2529.29,0
2026-06-09 16:45:33.516,buy,3269.2,0
2026-06-09 16:45:35.222,buy,4936.88,0
2026-06-09 16:45:35.270,buy,24681.96,0
2026-06-09 16:45:35.740,buy,1357.48,0
2026-06-09 16:45:35.846,buy,4010.81,0
2026-06-09 16:45:36.020,buy,1481.44,0
2026-06-09 17:01:09.847,buy,555.74,0
2026-06-09 17:01:09.958,buy,61.75,0
2026-06-09 17:01:11.375,buy,13586.94,0
2026-06-09 17:01:12.220,buy,864.7,0
2026-06-09 17:01:12.722,buy,16367.27,0
2026-06-09 17:02:11.423,buy,864.76,0
2026-06-09 17:02:12.998,buy,1729.61,0
2026-06-09 17:02:20.272,buy,61.78,0
2026-06-09 17:02:20.675,buy,61.79,0
2026-06-09 17:02:21.357,buy,18850.56,0
2026-06-09 17:02:21.603,buy,432.63,0
2026-06-09 17:03:06.671,buy,123.62,0
2026-06-09 17:03:11.423,buy,65858.75,0
2026-06-09 17:03:12.098,buy,185.57,0
2026-06-09 17:03:12.162,buy,61.86,0
2026-06-09 17:03:12.185,buy,77994.11,0
2026-06-09 17:03:12.415,buy,5875.25,0
2026-06-09 17:03:12.719,buy,3586.88,0
2026-06-09 17:03:12.919,buy,1051.61,0
2026-06-09 17:03:13.044,buy,247.46,0
2026-06-09 17:03:28.518,buy,7796.34,0
2026-06-09 17:03:28.685,buy,2104.25,0
2026-06-09 17:03:28.776,buy,61.91,0
2026-06-09 17:03:28.857,buy,433.12,0
2026-06-09 17:03:28.984,buy,7119.02,0
2026-06-09 17:03:29.046,buy,556.91,0
2026-06-09 17:03:29.073,buy,495.11,0
2026-06-09 17:04:24.023,buy,1733.18,0
2026-06-09 17:04:26.084,buy,123.78,0
2026-06-09 17:04:39.624,buy,371.48,0
2026-06-09 17:04:40.060,buy,433.54,0
2026-06-09 17:04:40.340,buy,247.75,0
2026-06-09 17:04:40.918,buy,804.96,0
2026-06-09 17:04:51.058,buy,61.96,0
2026-06-09 17:04:51.376,buy,3407.57,0
2026-06-09 17:04:51.659,buy,12391.68,0
2026-06-09 17:14:18.331,buy,247.69,0
2026-06-09 17:14:21.698,buy,20186.87,0
2026-06-09 17:17:20.713,buy,3036.06,0
2026-06-09 17:17:35.153,buy,867.91,0
2026-06-09 17:17:35.311,buy,28583.2,0
2026-06-09 17:17:35.570,buy,123.99,0
2026-06-09 17:17:35.602,buy,496.12,0
2026-06-09 17:17:35.733,buy,25983.87,0
2026-06-09 17:17:35.771,buy,558.07,0
2026-06-09 17:17:35.971,buy,9736.14,0
2026-06-09 17:17:35.985,buy,61.99,0
2026-06-09 17:17:36.391,buy,124.05,0
2026-06-09 17:17:36.393,buy,1302.95,0
2026-06-09 17:17:36.680,buy,8500.75,0
2026-06-09 17:17:36.684,buy,3412.96,0
2026-06-09 17:17:37.720,buy,248.27,0
2026-06-09 17:17:37.824,buy,124.14,0
2026-06-09 17:17:39.368,buy,3973.97,0
2026-06-09 17:17:39.867,buy,1676.54,0
2026-06-09 17:18:49.300,buy,372.6,0
2026-06-09 17:18:50.057,buy,4535.83,0
2026-06-09 17:18:50.103,buy,3292.04,0
2026-06-09 17:18:50.436,buy,559,0
2026-06-09 17:18:50.454,buy,124.22,0
2026-06-09 17:18:50.740,buy,1118.33,0
2026-06-09 17:18:51.657,buy,6773.24,0
2026-06-09 17:18:52.461,buy,434.99,0
2026-06-09 17:18:59.252,buy,62.15,0
2026-06-09 17:18:59.274,buy,124.3,0
2026-06-09 17:18:59.295,buy,23182.85,0
2026-06-09 17:18:59.718,buy,4164.3,0
2026-06-09 17:19:00.040,buy,248.54,0
2026-06-09 17:20:23.308,buy,2983.5,0
2026-06-09 17:20:23.803,buy,8392.91,0
2026-06-09 17:20:23.959,buy,11747.75,0
2026-06-09 17:21:39.870,buy,124.19,0
2026-06-09 17:28:14.850,buy,124.13,0
2026-06-09 18:18:54.576,buy,248.69,0
2026-06-09 18:18:55.003,buy,559.8,0
2026-06-09 18:18:55.240,buy,7588.79,0
2026-06-09 18:18:55.528,buy,124.4,0
2026-06-09 18:18:56.242,buy,1617.53,0
2026-06-09 18:18:56.562,buy,6221.02,0
2026-06-09 18:18:56.710,buy,62.21,0
2026-06-09 18:18:56.924,buy,684.28,0
2026-06-09 18:18:57.265,buy,12505.24,0
2026-06-09 18:18:57.492,buy,3546.18,0
2026-06-09 18:18:57.707,buy,2053.04,0
2026-06-09 18:18:57.728,buy,26690.11,0
2026-06-09 18:18:58.251,buy,124.49,0
2026-06-09 18:18:58.252,buy,373.46,0
2026-06-09 18:18:58.309,buy,40640.96,0
2026-06-09 18:18:58.324,buy,2030609.11,0
2026-06-09 18:18:58.631,buy,871.42,0
2026-06-09 18:18:58.662,buy,1182.18,0
2026-06-09 18:18:58.833,buy,248.9,0
2026-06-09 18:29:56.771,sell,122.8,0
2026-06-09 18:44:41.500,sell,1593.83,0
2026-06-09 18:44:42.182,sell,61.3,0
2026-06-09 18:44:51.404,sell,5454.53,0
2026-06-09 18:44:53.316,sell,612.8,0
2026-06-09 19:05:04.540,buy,2424.29,0
2026-06-09 19:31:07.335,buy,62.23,0
2026-06-09 19:31:07.743,buy,8463.67,0
2026-06-09 19:31:13.641,buy,186.77,0
2026-06-09 19:31:51.317,buy,186.79,0
2026-06-09 19:31:51.502,buy,1058.54,0
2026-06-09 19:31:51.826,buy,62.28,0
2026-06-09 19:31:52.048,buy,8718.16,0
2026-06-09 19:31:52.474,buy,62.29,0
2026-06-09 19:31:52.696,buy,27845.19,0
2026-06-09 19:32:05.198,buy,2679.36,0
2026-06-09 19:32:05.427,buy,1557.57,0
2026-06-09 19:32:05.755,buy,186.89,0
2026-06-09 19:32:05.820,buy,10278.63,0
2026-06-09 19:32:05.896,buy,5358.93,0
